season	words
1	0.16
2	0.0
3	0.12
4	0.0
5	0.0
6	0.57
7	0.11
8	0.15
9	0.0
10	0.13
11	0.0
12	0.0
13	0.23
14	0.0
15	0.0
16	0.25
17	0.0
18	0.17
