season	words
1	0.22
2	0.2
3	0.46
4	0.36
5	0.18
6	0.19
7	0.1
8	0.23
9	0.07
10	0.25
11	0.18
12	0.08
13	0.05
14	0.07
15	0.12
16	0.17
17	0.0
18	0.03
