season	words
1	0.0
2	12.35
3	10.99
4	13.25
5	48.78
6	14.93
7	23.81
8	27.91
9	0.0
10	0
11	0.0
12	15.38
13	95.24
14	0
15	0
16	0.0
17	0.0
18	0
