season	words
1	0
2	0
3	0.0
4	0
5	20.15
6	6.51
7	19.31
8	15.07
9	21.51
10	16.67
11	42.25
12	18.12
13	21.82
14	3.7
15	0.0
16	10.42
17	15.79
18	1.95
