season	words
1	10.76
2	9.57
3	7.48
4	6.9
5	9.79
6	6.31
7	9.39
8	8.94
9	8.1
10	7.94
11	8.18
12	6.41
13	5.6
14	4.87
15	7.09
16	7.71
17	6.42
18	9.39
