season	words
1	0.6
2	1.19
3	2.92
4	1.56
5	0.97
6	3.92
7	4.0
8	3.23
9	6.03
10	3.12
11	5.54
12	4.76
13	5.44
14	7.02
15	5.19
16	5.2
17	4.39
18	7.95
