season	words
1	1.59
2	0.62
3	1.57
4	0.33
5	1.08
6	0.25
7	0.0
8	0.02
9	0.0
10	0.04
11	0.61
12	0.0
13	0.0
14	0.58
15	0.0
16	1.11
17	0.0
18	0.0
