season	words
1	0.25
2	0.96
3	0.76
4	0.76
5	0.49
6	1.51
7	0.58
8	0.88
9	1.39
10	1.2
11	0.15
12	0.3
13	0.79
14	1.31
15	0.68
16	0.65
17	0.49
18	3.85
