season	words
1	12.28
2	9.64
3	9.02
4	8.99
5	8.18
6	11.56
7	8.98
8	11.04
9	9.74
10	6.25
11	7.47
12	7.51
13	7.21
14	6.23
15	5.77
16	8.2
17	4.76
18	6.09
