season	words
1	0.0
2	0.0
3	0.01
4	0.16
5	1.5
6	0.35
7	0.26
8	0.43
9	0.48
10	0.03
11	0.46
12	0.01
13	0.08
14	0.0
15	0.19
16	0.99
17	0.39
18	0.06
