season	words
1	0.28
2	1.01
3	2.42
4	0.46
5	0.46
6	0.79
7	1.34
8	0.34
9	1.24
10	1.46
11	0.8
12	1.79
13	0.25
14	0.16
15	0.73
16	0.4
17	0.01
18	0.44
