season	words
1	0.27
2	0.06
3	0.22
4	0.29
5	0.15
6	0.79
7	0.06
8	0.21
9	0.56
10	0.24
11	0.68
12	0.27
13	0.42
14	0.01
15	0.38
16	0.38
17	0.6
18	0.09
