word	count
fuck	6
fucking	4
pussy	4
shit	3
sexy	3
amusement	2
hell	2
ass	2
queef	2
dick	2
whore	2
swollenballs	1
mcboogerballs	1
queefs	1
shits	1
drug	1
freak	1
gay	1
sex	1
douche	1
blowjob	1
gayest	1
jakovasaurs	1
pornography	1
retards	1
ho	1
fart	1
gingers	1
superbadass	1
queer	1
streisand	1
