season	words
1	1.44
2	1.09
3	0.88
4	1.01
5	0.13
6	0.58
7	0.35
8	0.61
9	0.19
10	1.7
11	0.46
12	0.33
13	0.03
14	0.51
15	0.97
16	0.18
17	0.18
18	0.16
