episode	words
80	0.0
81	0.0
82	0.0
83	0.0
84	1.79
85	0.33
86	0.29
87	2.13
88	0.29
89	0.0
90	1.02
91	0.3
92	0.9
93	4.5
94	0.0
95	0.23
96	0.0
