episode	words
49	0.28
50	0.25
51	0.34
52	0.29
53	0.0
54	0.87
55	0.0
56	0.52
57	1.02
58	0.5
59	0.27
60	0.0
61	0.58
62	0.0
63	0.56
64	0.3
65	0.0
