episode	words
32	4.65
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.34
39	1.94
40	0.0
41	2.08
42	0.68
43	0.28
44	0.0
45	0.57
46	1.04
47	0.0
48	0.0
