word	count
ass	5
gay	4
fat	3
asshole	3
butt	3
bitch	2
dick	2
fuck	2
shit	1
asspussy	1
tampon	1
metrosexual	1
dickshit	1
fatso	1
pussy	1
titty	1
fags	1
balls	1
buttpipe	1
ginger	1
dickfart	1
jewpa	1
crap	1
assholes	1
shitballs	1
assholelicking	1
