season	words
1	0.24
2	0.26
3	0.16
4	0.25
5	0.08
6	0.92
7	0.17
8	0.5
9	0.43
10	0.0
11	0.62
12	0.34
13	0.05
14	0.0
15	0.0
16	0.08
17	0.2
18	0.0
