season	profanities
1	0
2	0.0
3	3.1578947368421053
4	9.319664492078285
5	6.0889929742388755
6	6.04932526756631
7	3.8461538461538463
8	4.5696877380045695
9	5.695687550854353
10	9.523809523809524
11	7.535795026375283
12	15.408320493066256
13	17.961876832844574
14	10.970464135021096
15	5.0
16	4.761904761904762
17	6.813417190775682
18	9.154929577464788
