season	profanities
1	28.037383177570092
2	25.0
3	0.0
4	28.089887640449437
5	28.169014084507044
6	8.676789587852495
7	34.48275862068966
8	0.0
9	17.316017316017316
10	10.309278350515465
11	0.0
12	0.0
13	5.4945054945054945
14	0.0
15	6.211180124223603
16	12.738853503184714
17	20.833333333333332
18	0.0
