season	profanities
1	0
2	0
3	20.242914979757085
4	0.0
5	100.0
6	0.0
7	89.88764044943821
8	4.366812227074236
9	12.987012987012987
10	0.0
11	30.67484662576687
12	5.841121495327103
13	0.0
14	0.0
15	13.937282229965156
16	6.802721088435374
17	8.097165991902834
18	17.699115044247787
