season	words
1	12.282492345224167
2	9.642463380059851
3	9.021330633397971
4	8.990679888092439
5	8.177775956396124
6	11.55844602732184
7	8.976594391679829
8	11.037377479716739
9	9.735777772395922
10	6.251407692885207
11	7.474809005304703
12	7.511169513797634
13	7.214983713355049
14	6.228045191303522
15	5.774203496785519
16	8.19946853079888
17	4.755236050166496
18	6.089892513087383
