season	words	profanities
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.8155236358420589	1.0050251256281406
6	0.04301297271257011	0.0
7	0.0	0
8	0.0	0
9	0.0	0
10	1.3038364323431517	0.0
11	0.0	0
12	0.0	0
13	0.0	0
14	0.8924333048514194	3.9893617021276597
15	0.0	0
16	0.0	0
17	0.0	0
18	0.0	0
