season	words
1	0.16
2	0.63
3	0.74
4	0.61
5	0.87
6	0.79
7	1.02
8	0.92
9	0.15
10	1.45
11	0.71
12	1.17
13	0.23
14	0.42
15	0.43
16	0.76
17	0.36
18	0.51
