season	words
1	1.42
2	0.82
3	0.45
4	0.3
5	0.23
6	0.17
7	0.21
8	0.23
9	0.19
10	0.28
11	0.28
12	0.89
13	0.33
14	0.07
15	0.14
16	0.26
17	0.16
18	0.34
