season	words
1	0.02
2	0.05
3	0.03
4	0.03
5	0.08
6	0.03
7	0.06
8	0.0
9	0.05
10	0.05
11	0.1
12	0.24
13	0.02
14	0.0
15	0.0
16	0.17
17	0.12
18	0.15
