season	words
1	0.02
2	0.58
3	0.0
4	0.13
5	0.08
6	0.36
7	0.02
8	0.05
9	0.05
10	0.05
11	0.0
12	0.0
13	0.09
14	0.02
15	0.05
16	0.12
17	0.03
18	0.0
