season	words
1	0.46
2	0.33
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.79
9	0.0
10	0.63
11	0.93
12	0.41
13	1.25
14	0.98
15	0.33
16	1.55
17	0.0
18	0.0
