season	words
1	0.0
2	0.16
3	0.0
4	0.0
5	0.5
6	0.15
7	0.0
8	0.85
9	0.25
10	0.0
11	0.0
12	0.0
13	0.32
14	0.76
15	0.0
16	0.0
17	0.65
18	0.0
