season	words
1	0.07
2	0.08
3	0.02
4	0.0
5	0.0
6	0.02
7	0.0
8	0.02
9	0.0
10	0.0
11	0.05
12	0.08
13	0.05
14	0.07
15	0.33
16	0.17
17	0.06
18	0.0
