season	words
1	0
2	0
3	0
4	10.2
5	6.7
6	5.22
7	11.24
8	0.0
9	4.88
10	0.0
11	0.0
12	14.39
13	0
14	0.0
15	11.24
16	0.0
17	0
18	0.0
