season	words
1	0.0
2	0.0
3	0.0
4	0.02
5	0.12
6	0.05
7	0.0
8	0.02
9	0.07
10	0.08
11	0.0
12	0.03
13	0.0
14	0.0
15	0.02
16	0.02
17	0.0
18	0.0
