season	words
1	0.0
2	0.0
3	0.0
4	0.02
5	0.02
6	0.0
7	0.02
8	0.0
9	1.09
10	0.03
11	0.03
12	0.0
13	0.09
14	0.26
15	0.0
16	0.0
17	0.16
18	0.03
