season	words
1	0.0
2	0.16
3	0.0
4	0.18
5	0.0
6	0.45
7	0.0
8	0.0
9	0.25
10	0.0
11	0.34
12	0.7
13	0.32
14	2.67
15	2.47
16	0.29
17	0.65
18	1.53
