season	words
1	0.0
2	0.41
3	0.19
4	0.28
5	0.25
6	0.55
7	0.16
8	0.33
9	0.31
10	0.68
11	1.5
12	0.29
13	0.21
14	0.33
15	0.09
16	0.41
17	0.06
18	0.34
