season	words
1	0.1
2	0.13
3	0.17
4	0.15
5	0.47
6	0.38
7	0.45
8	0.33
9	0.24
10	0.6
11	0.46
12	0.47
13	0.19
14	0.26
15	0.24
16	0.34
17	0.19
18	0.25
