season	words
1	0.48
2	0.47
3	0.12
4	0.1
5	0.25
6	0.45
7	0.11
8	0.46
9	0.29
10	0.53
11	0.43
12	0.0
13	0.23
14	0.83
15	0.0
16	0.0
17	0.0
18	0.0
