season	words
1	2.84
2	3.04
3	0.0
4	14.58
5	50.85
6	13.25
7	7.81
8	0.0
9	0.0
10	0.0
11	0.0
12	3.73
13	15.87
14	0.0
15	4.54
16	0.0
17	0.0
18	0.0
