season	words
1	1.85
2	2.96
3	2.98
4	3.36
5	2.93
6	2.45
7	3.49
8	3.94
9	2.39
10	2.84
11	0.0
12	0.82
13	3.33
14	2.93
15	1.34
16	1.55
17	2.42
18	1.65
