season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.02
7	0.02
8	0.05
9	0.02
10	0.05
11	0.0
12	0.03
13	0.0
14	0.0
15	0.02
16	0.02
17	0.0
18	0.0
