season	words
1	37.43
2	36.72
3	31.77
4	29.05
5	47.62
6	58.82
7	18.4
8	29.85
9	55.56
10	60.0
11	92.31
12	79.83
13	44.16
14	123.38
15	38.46
16	21.65
17	16.81
18	53.57
