season	words
1	0.0
2	0.0
3	0.03
4	0.02
5	0.04
6	0.02
7	0.0
8	0.0
9	0.02
10	0.0
11	0.03
12	0.0
13	0.02
14	0.02
15	0.02
16	0.0
17	0.0
18	0.06
