season	words
1	0.0
2	0.02
3	0.0
4	0.0
5	0.0
6	0.02
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.16
13	0.05
14	0.14
15	0.02
16	0.0
17	0.53
18	0.0
