season	words
1	1.92
2	1.4
3	1.25
4	0.86
5	0.64
6	0.69
7	0.7
8	0.38
9	0.56
10	0.18
11	0.48
12	0.29
13	0.37
14	0.21
15	0.21
16	0.24
17	0.28
18	0.31
