season	words
1	20.27
2	12.74
3	15.6
4	14.18
5	17.54
6	11.61
7	6.86
8	13.17
9	7.96
10	6.0
11	6.11
12	7.35
13	16.12
14	17.91
15	21.36
16	5.84
17	15.71
18	9.66
