season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.47
7	0.0
8	1.14
9	2.44
10	3.17
11	0.75
12	0.0
13	0.0
14	0.0
15	0.62
16	0.79
17	0.0
18	0.0
