season	words
1	0.0
2	2.66
3	1.76
4	2.12
5	0.0
6	0.44
7	1.54
8	2.18
9	1.2
10	0.8
11	0.0
12	0.55
13	0.43
14	1.35
15	0.91
16	0.0
17	1.42
18	0.0
