season	words
1	0.1
2	0.11
3	0.15
4	0.03
5	0.04
6	0.09
7	0.14
8	0.3
9	0.1
10	0.1
11	0.33
12	0.45
13	0.58
14	0.95
15	0.59
16	0.84
17	0.56
18	0.59
