season	words
1	2.67
2	2.16
3	3.03
4	2.07
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	15.38
12	12.61
13	12.62
14	45.45
15	0.0
16	2.16
17	0.0
18	8.93
