season	words
1	0.02
2	0.0
3	0.0
4	0.03
5	0.04
6	0.03
7	0.0
8	0.0
9	0.1
10	0.0
11	0.0
12	0.0
13	0.07
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
