season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.39
6	0.29
7	0.12
8	0.0
9	0.12
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.78
16	0.0
17	0.0
18	0.03
