word	count
hell	4
ass	3
amusement	2
ppussy	2
goddamned	2
retarded	2
goddamnit	2
bitch	2
fuck	2
fat	1
ggoddamned	1
asshole	1
damn	1
shit	1
jews	1
jewish	1
retards	1
bbbbitches	1
jackass	1
stinky	1
assholes	1
pppussy	1
fuckin	1
