episode	words
1	14.94
2	3.7
3	17.06
4	9.71
5	11.55
6	3.27
7	6.32
8	20.4
9	5.89
10	19.44
11	11.56
12	13.4
13	21.11
14	19.49
15	13.0
16	10.78
17	17.22
