episode	words
14	0.0
15	0.27
16	0.33
17	0.0
18	0.0
19	0.0
20	0.0
21	0.31
22	0.6
23	0.26
24	0.0
25	1.51
26	0.31
27	0.26
28	0.0
29	0.0
30	0.26
31	0.0
