episode	words
1	13.69
2	13.11
3	13.62
4	11.93
5	11.6
6	22.55
7	19.35
8	7.51
9	21.56
10	16.95
11	16.04
12	8.61
13	10.52
14	14.05
15	23.92
16	9.28
17	23.73
