episode	words
1	13.11
2	7.03
3	11.52
4	9.19
5	8.16
6	8.57
7	15.71
8	18.78
9	15.18
10	13.68
11	7.41
12	19.42
13	18.5
14	11.39
15	9.18
16	14.69
17	10.48
18	17.45
