episode	words
1	21.06
2	11.99
3	9.72
4	7.46
5	5.31
6	13.31
7	14.13
8	5.77
9	9.21
10	17.38
11	16.96
12	14.76
13	9.25
14	7.08
15	13.5
16	9.47
17	18.74
