word	count
goddamn	1
penises	2
tits	1
bitches	3
dicks	1
butt	1
shit	10
sex	1
fuckin	1
fuck	10
homos	1
dick	4
bullshit	1
micropenis	1
vagina	1
fatty	3
penis	26
balls	2
shittytitty	1
fat	6
damn	3
goddamnit	2
crap	1
sexuality	1
fucking	9
ass	2
bitch	4
jews	2
shitty	3
