word	count
asshole	2
fart	1
balls	2
gayness	1
fat	2
damn	3
butt	23
rehearse	1
fuckin	1
motherfuckin	1
gay	2
dickhead	1
bitches	1
ass	2
bitch	1
fucked	1
homo	2
