character	episode	value
13	117	0
14	117	0
15	117	0
16	117	0
17	117	0
18	118	15.57
1	118	46.63
2	118	50.63
3	118	20.78
4	118	0
5	118	0
6	118	0
7	118	7.35
8	118	0
9	118	0
10	118	0
11	118	0
12	118	0
13	118	0
14	118	0
15	118	0
16	118	0
17	118	0
18	119	42.24
1	119	59.32
2	119	76.25
3	119	36.62
4	119	181.82
5	119	93.75
6	119	0
7	119	23.53
8	119	0
9	119	0
10	119	0
11	119	0
12	119	92.59
13	119	0
14	119	0
15	119	0
16	119	0
17	119	0
18	120	6.65
1	120	20.36
2	120	11.72
3	120	7.43
4	120	0
5	120	0
6	120	0
7	120	1.76
8	120	0
9	120	0
10	120	0
11	120	0
12	120	0
13	120	0
14	120	0
15	120	0
16	120	0
17	120	0
18	121	12.5
1	121	27.09
2	121	0
3	121	8.71
4	121	0
5	121	9.43
6	121	0
7	121	0
8	121	0
9	121	0
10	121	0
11	121	0
12	121	0
13	121	0
14	121	0
15	121	0
16	121	0
17	121	0
18	122	7.52
1	122	11.63
2	122	2.72
3	122	5.64
4	122	0
5	122	7.75
6	122	0
7	122	0
8	122	0
9	122	0
10	122	0
11	122	0
12	122	0
13	122	0
14	122	0
15	122	0
16	122	0
17	122	0
18	123	20.72
1	123	101.45
2	123	0
3	123	0
4	123	0
5	123	4.61
6	123	0
7	123	0
8	123	21.1
9	123	0
10	123	0
11	123	0
12	123	0
13	123	0
14	123	0
15	123	32.43
16	123	0
17	123	0
18	124	6.5
1	124	6.85
2	124	18.13
3	124	22.22
4	124	0
5	124	0
6	124	0
7	124	0
8	124	0
9	124	0
10	124	0
11	124	0
12	124	0
13	124	0
14	124	0
15	124	0
16	124	0
17	124	0
18	125	5.58
1	125	0
2	125	35.71
3	125	15.73
4	125	0
5	125	0
6	125	0
7	125	0
8	125	0
9	125	0
10	125	0
11	125	0
12	125	0
13	125	0
14	125	0
15	125	0
16	125	0
17	125	0
18	126	24.37
1	126	116.28
2	126	20.89
3	126	0
4	126	0
5	126	0
6	126	0
7	126	0
8	126	0
9	126	40.0
10	126	0
11	126	0
12	126	0
13	126	0
14	126	1000.0
15	126	0
16	126	0
17	126	0
18	127	5.73
1	127	5.28
2	127	13.89
3	127	9.35
4	127	1000.0
5	127	0
6	127	25.0
7	127	5.85
8	127	0
9	127	0
10	127	0
11	127	0
12	127	0
13	127	0
14	127	0
15	127	0
16	127	0
17	127	0
18	128	8.29
1	128	9.33
2	128	22.08
3	128	4.99
4	128	0
5	128	0
6	128	0
7	128	0
8	128	0
9	128	0
10	128	0
11	128	0
12	128	0
13	128	0
14	128	0
15	128	0
16	128	0
17	128	0
18	129	7.92
1	129	12.25
2	129	17.24
3	129	9.52
4	129	21.74
5	129	0
6	129	0
7	129	0
8	129	0
9	129	0
10	129	0
11	129	0
12	129	0
13	129	0
14	129	0
15	129	0
16	129	0
17	129	0
18	130	11.74
1	130	32.05
2	130	14.15
3	130	16.74
4	130	0
5	130	17.54
6	130	0
7	130	4.59
8	130	0
9	130	0
10	130	0
11	130	0
12	130	0
13	130	0
14	130	0
15	130	0
16	130	0
17	130	0
18	131	10.73
1	131	14.18
2	131	14.08
3	131	13.16
4	131	166.67
5	131	6.43
6	131	0
7	131	0
8	131	0
9	131	0
10	131	0
11	131	0
12	131	0
13	131	0
14	131	0
15	131	0
16	131	0
17	131	0
18	132	21.66
1	132	26.82
2	132	0
3	132	0
4	132	0
5	132	17.65
6	132	0
7	132	0
8	132	0
9	132	0
10	132	0
11	132	0
12	132	31.36
13	132	0
14	132	0
15	132	0
16	132	0
17	132	0
18	133	8.46
1	133	33.9
2	133	10.93
3	133	4.43
4	133	0
5	133	0
6	133	0
7	133	4.23
8	133	0
9	133	0
10	133	0
11	133	0
12	133	0
13	133	0
14	133	0
15	133	0
16	133	0
17	133	0
18	134	3.96
1	134	9.68
2	134	14.81
3	134	0
4	134	0
5	134	0
6	134	0
7	134	0
8	134	0
9	134	0
10	134	8.62
11	134	31.25
12	134	0
13	134	0
14	134	0
15	134	0
16	134	0
17	134	0
18	135	18.92
1	135	7.63
2	135	9.43
3	135	8.96
4	135	0
5	135	0
6	135	0
7	135	0
8	135	11.63
9	135	0
10	135	0
11	135	0
12	135	0
13	135	0
14	135	0
15	135	0
16	135	0
17	135	0
18	136	31.18
1	136	34.59
2	136	29.13
3	136	46.39
4	136	0
5	136	111.11
6	136	0
7	136	0
8	136	0
9	136	0
10	136	66.67
11	136	100.0
12	136	0
13	136	25.64
14	136	0
15	136	0
16	136	0
17	136	0
18	137	6.04
1	137	30.77
2	137	0
3	137	1.57
4	137	0
5	137	0
6	137	0
7	137	8.58
8	137	0
9	137	0
10	137	0
11	137	0
12	137	0
13	137	0
14	137	0
15	137	0
16	137	0
17	137	0
18	138	7.32
1	138	6.49
2	138	5.72
3	138	4.72
4	138	142.86
5	138	23.81
6	138	0
7	138	0
8	138	0
9	138	0
10	138	0
11	138	0
12	138	0
13	138	0
14	138	0
15	138	0
16	138	0
17	138	0
18	139	7.06
1	139	18.52
2	139	0
3	139	8.05
4	139	0
5	139	0
6	139	0
7	139	6.89
8	139	0
9	139	0
10	139	0
11	139	0
12	139	0
13	139	0
14	139	0
15	139	0
16	139	0
17	139	0
18	140	21.45
1	140	67.07
2	140	17.02
3	140	15.5
4	140	0
5	140	0
6	140	39.47
7	140	0
8	140	0
9	140	0
10	140	33.33
11	140	0
12	140	0
13	140	0
14	140	0
15	140	0
16	140	0
17	140	0
18	141	10.37
1	141	19.89
2	141	9.05
3	141	2.91
4	141	0
5	141	16.0
6	141	0
7	141	17.62
8	141	0
9	141	0
10	141	0
11	141	0
12	141	0
13	141	0
14	141	142.86
15	141	0
16	141	0
17	141	0
18	142	5.25
1	142	6.13
2	142	6.7
3	142	18.35
4	142	0
5	142	0
6	142	0
7	142	8.85
8	142	0
9	142	0
10	142	0
11	142	0
12	142	0
13	142	0
14	142	0
15	142	0
16	142	0
17	142	0
18	143	11.01
1	143	9.76
2	143	23.7
3	143	0
4	143	0
5	143	0
6	143	0
7	143	0
8	143	0
9	143	0
10	143	0
11	143	0
12	143	0
13	143	0
14	143	0
15	143	0
16	143	66.67
17	143	0
18	144	5.21
1	144	0
2	144	0
3	144	0
4	144	0
5	144	0
6	144	0
7	144	0
8	144	0
9	144	0
10	144	0
11	144	0
12	144	0
13	144	0
14	144	0
15	144	0
16	144	0
17	144	0
18	145	8.68
1	145	15.44
2	145	22.44
3	145	8.15
4	145	45.45
5	145	0
6	145	0
7	145	0
8	145	0
9	145	0
10	145	0
11	145	0
12	145	0
13	145	0
14	145	0
15	145	0
16	145	0
17	145	0
18	146	7.54
1	146	14.07
2	146	0
3	146	0
4	146	500.0
5	146	0
6	146	0
7	146	0
8	146	0
9	146	0
10	146	0
11	146	0
12	146	0
13	146	0
14	146	0
15	146	0
16	146	0
17	146	0
18	147	7.8
1	147	17.86
2	147	4.67
3	147	3.45
4	147	83.33
5	147	0
6	147	0
7	147	3.22
8	147	0
9	147	0
10	147	0
11	147	0
12	147	0
13	147	0
14	147	166.67
15	147	0
16	147	0
17	147	0
18	148	9.69
1	148	7.33
2	148	30.3
3	148	3.31
4	148	0
5	148	19.61
6	148	0
7	148	0
8	148	0
9	148	0
10	148	0
11	148	0
12	148	10.22
13	148	0
14	148	0
15	148	0
16	148	0
17	148	0
18	149	11.94
1	149	17.6
2	149	17.37
3	149	0
4	149	0
5	149	0
6	149	0
7	149	0
8	149	0
9	149	0
10	149	0
11	149	0
12	149	0
13	149	0
14	149	0
15	149	0
16	149	0
17	149	0
18	150	11.76
1	150	15.87
2	150	16.13
3	150	0
4	150	0
5	150	23.81
6	150	0
7	150	0
8	150	0
9	150	0
10	150	0
11	150	0
12	150	0
13	150	0
14	150	0
15	150	0
16	150	0
17	150	0
18	151	16.24
1	151	4.2
2	151	29.41
3	151	0
4	151	0
5	151	8.0
6	151	0
7	151	0
8	151	0
9	151	0
10	151	0
11	151	0
12	151	0
13	151	0
14	151	0
15	151	0
16	151	0
17	151	0
18	152	12.85
1	152	28.36
2	152	42.55
3	152	0
4	152	0
5	152	0
6	152	0
7	152	0
8	152	0
9	152	0
10	152	0
11	152	0
12	152	0
13	152	0
14	152	0
15	152	0
16	152	0
17	152	0
18	153	3.07
1	153	0
2	153	0
3	153	4.23
4	153	0
5	153	0
6	153	0
7	153	0
8	153	0
9	153	0
10	153	0
11	153	0
12	153	0
13	153	0
14	153	0
15	153	0
16	153	0
17	153	0
18	154	23.09
1	154	22.64
2	154	0
3	154	7.19
4	154	0
5	154	0
6	154	0
7	154	21.14
8	154	0
9	154	0
10	154	0
11	154	0
12	154	0
13	154	0
14	154	0
15	154	0
16	154	0
17	154	0
18	155	11.93
1	155	19.19
2	155	20.94
3	155	20.0
4	155	285.71
5	155	2.54
6	155	0
7	155	0
8	155	0
9	155	0
10	155	0
11	155	0
12	155	0
13	155	0
14	155	0
15	155	0
16	155	0
17	155	0
18	156	7.18
1	156	9.33
2	156	5.88
3	156	0
4	156	125.0
5	156	0
6	156	0
7	156	0
8	156	0
9	156	0
10	156	0
11	156	0
12	156	0
13	156	166.67
14	156	0
15	156	0
16	156	0
17	156	0
18	157	5.45
1	157	5.23
2	157	2.74
3	157	0
4	157	0
5	157	0
6	157	0
7	157	0
8	157	0
9	157	0
10	157	0
11	157	0
12	157	0
13	157	0
14	157	0
15	157	0
16	157	0
17	157	0
18	158	5.13
1	158	18.52
2	158	32.26
3	158	1.81
4	158	0
5	158	0
6	158	0
7	158	7.3
8	158	0
9	158	0
10	158	0
11	158	0
12	158	0
13	158	0
14	158	0
15	158	0
16	158	0
17	158	0
18	159	10.28
1	159	26.85
2	159	23.53
3	159	0
4	159	100.0
5	159	43.48
6	159	0
7	159	0
8	159	0
9	159	0
10	159	0
11	159	0
12	159	0
13	159	0
14	159	0
15	159	0
16	159	0
17	159	0
18	160	7.42
1	160	14.71
2	160	19.87
3	160	3.73
4	160	47.62
5	160	0
6	160	0
7	160	4.1
8	160	0
9	160	0
10	160	0
11	160	0
12	160	0
13	160	0
14	160	0
15	160	0
16	160	0
17	160	0
18	161	42.14
1	161	47.98
2	161	17.01
3	161	0
4	161	0
5	161	0
6	161	0
7	161	0
8	161	0
9	161	0
10	161	0
11	161	71.43
12	161	0
13	161	0
14	161	0
15	161	0
16	161	0
17	161	0
18	162	24.38
1	162	0
2	162	0
3	162	21.05
4	162	0
5	162	0
6	162	0
7	162	10.92
8	162	0
9	162	0
10	162	0
11	162	0
12	162	0
13	162	0
14	162	0
15	162	0
16	162	0
17	162	0
18	163	15.54
1	163	33.14
2	163	20.23
3	163	30.93
4	163	0
5	163	16.13
6	163	0
7	163	0
8	163	0
9	163	0
10	163	0
11	163	76.92
12	163	0
13	163	0
14	163	0
15	163	0
16	163	0
17	163	0
18	164	10.06
1	164	32.32
2	164	11.63
3	164	0
4	164	0
5	164	6.17
6	164	0
7	164	0
8	164	0
9	164	0
10	164	0
11	164	0
12	164	0
13	164	0
14	164	0
15	164	0
16	164	0
17	164	0
18	165	14.18
1	165	32.45
2	165	21.83
3	165	0
4	165	0
5	165	16.13
6	165	0
7	165	0
8	165	0
9	165	0
10	165	0
11	165	0
12	165	0
13	165	0
14	165	0
15	165	0
16	165	0
17	165	0
18	166	7.39
1	166	32.26
2	166	12.5
3	166	6.08
4	166	0
5	166	12.66
6	166	0
7	166	0
8	166	0
9	166	0
10	166	0
11	166	0
12	166	0
13	166	0
14	166	0
15	166	0
16	166	0
17	166	0
18	167	6.45
1	167	23.4
2	167	2.84
3	167	0
4	167	0
5	167	6.37
6	167	0
7	167	0
8	167	0
9	167	0
10	167	0
11	167	27.4
12	167	0
13	167	0
14	167	0
15	167	0
16	167	0
17	167	0
18	168	10.59
1	168	22.73
2	168	10.96
3	168	16.39
4	168	0
5	168	0
6	168	0
7	168	0
8	168	0
9	168	0
10	168	0
11	168	0
12	168	0
13	168	0
14	168	0
15	168	0
16	168	0
17	168	0
18	169	9.01
1	169	62.5
2	169	8.65
3	169	7.09
4	169	0
5	169	0
6	169	0
7	169	8.47
8	169	0
9	169	0
10	169	0
11	169	0
12	169	0
13	169	0
14	169	0
15	169	0
16	169	0
17	169	0
18	170	22.54
1	170	22.54
2	170	20.0
3	170	23.53
4	170	94.83
5	170	16.95
6	170	0
7	170	55.56
8	170	0
9	170	0
10	170	0
11	170	0
12	170	0
13	170	0
14	170	0
15	170	0
16	170	0
17	170	0
18	171	17.06
1	171	44.44
2	171	2.99
3	171	0
4	171	0
5	171	106.98
6	171	0
7	171	0
8	171	0
9	171	0
10	171	0
11	171	0
12	171	0
13	171	0
14	171	0
15	171	0
16	171	0
17	171	0
18	172	20.59
1	172	0
2	172	16.39
3	172	0
4	172	0
5	172	38.46
6	172	0
7	172	0
8	172	0
9	172	14.29
10	172	0
11	172	0
12	172	0
13	172	0
14	172	0
15	172	0
16	172	0
17	172	0
18	173	5.9
1	173	0
2	173	0
3	173	12.2
4	173	0
5	173	0
6	173	0
7	173	10.4
8	173	0
9	173	0
10	173	0
11	173	0
12	173	0
13	173	0
14	173	0
15	173	0
16	173	0
17	173	0
18	174	5.91
1	174	13.45
2	174	0
3	174	0
4	174	38.46
5	174	0
6	174	0
7	174	0
8	174	16.39
9	174	0
10	174	0
11	174	0
12	174	0
13	174	0
14	174	0
15	174	0
16	174	0
17	174	0
18	175	14.96
1	175	20.18
2	175	13.65
3	175	8.26
4	175	1000.0
5	175	4.22
6	175	0
7	175	0
8	175	0
9	175	0
10	175	0
11	175	0
12	175	0
13	175	0
14	175	0
15	175	0
16	175	0
17	175	0
18	176	18.82
1	176	21.96
2	176	0
3	176	0
4	176	0
5	176	27.62
6	176	0
7	176	0
8	176	26.85
9	176	9.43
10	176	0
11	176	17.54
12	176	0
13	176	0
14	176	0
15	176	46.51
16	176	0
17	176	0
18	177	9.25
1	177	36.27
2	177	12.5
3	177	10.67
4	177	61.22
5	177	0
6	177	0
7	177	5.92
8	177	0
9	177	0
10	177	0
11	177	14.98
12	177	0
13	177	0
14	177	0
15	177	0
16	177	0
17	177	0
18	178	3.51
1	178	17.09
2	178	8.93
3	178	3.95
4	178	142.86
5	178	0
6	178	0
7	178	0
8	178	0
9	178	0
10	178	0
11	178	0
12	178	0
13	178	0
14	178	0
15	178	0
16	178	0
17	178	0
18	179	8.0
1	179	0
2	179	10.87
3	179	10.42
4	179	0
5	179	0
6	179	0
7	179	44.52
8	179	0
9	179	0
10	179	0
11	179	0
12	179	0
13	179	0
14	179	0
15	179	0
16	179	0
17	179	0
18	180	5.66
1	180	18.52
2	180	5.75
3	180	5.44
4	180	37.04
5	180	0
6	180	0
7	180	0
8	180	0
9	180	0
10	180	0
11	180	0
12	180	0
13	180	0
14	180	0
15	180	0
16	180	0
17	180	0
18	181	7.45
1	181	38.1
2	181	0
3	181	0
4	181	0
5	181	0
6	181	0
7	181	0
8	181	0
9	181	0
10	181	0
11	181	0
12	181	10.99
13	181	0
14	181	0
15	181	0
16	181	0
17	181	0
18	182	19.4
1	182	40.75
2	182	24.15
3	182	19.9
4	182	37.5
5	182	33.33
6	182	0
7	182	0
8	182	0
9	182	0
10	182	0
11	182	0
12	182	0
13	182	0
14	182	0
15	182	0
16	182	0
17	182	0
18	183	13.98
1	183	19.54
2	183	25.64
3	183	50.0
4	183	0
5	183	0
6	183	0
7	183	0
8	183	0
9	183	0
10	183	0
11	183	0
12	183	0
13	183	0
14	183	0
15	183	0
16	183	0
17	183	0
18	184	7.18
1	184	28.93
2	184	2.72
3	184	0
4	184	0
5	184	0
6	184	0
7	184	4.59
8	184	0
9	184	0
10	184	0
11	184	0
12	184	0
13	184	0
14	184	0
15	184	0
16	184	0
17	184	0
18	185	40.56
1	185	45.45
2	185	27.03
3	185	15.15
4	185	0
5	185	12.66
6	185	0
7	185	24.39
8	185	17.86
9	185	0
10	185	50.0
11	185	0
12	185	19.23
13	185	0
14	185	0
15	185	117.65
16	185	0
17	185	0
18	186	30.19
1	186	19.33
2	186	17.86
3	186	0
4	186	0
5	186	32.26
6	186	0
7	186	0
8	186	153.85
9	186	0
10	186	0
11	186	0
12	186	0
13	186	0
14	186	0
15	186	0
16	186	0
17	186	0
18	187	3.88
1	187	0
2	187	0
3	187	4.61
4	187	0
5	187	0
6	187	0
7	187	7.74
8	187	0
9	187	0
10	187	0
11	187	0
12	187	0
13	187	0
14	187	0
15	187	0
16	187	0
17	187	0
18	188	20.49
1	188	24.52
2	188	13.07
3	188	40.0
4	188	0
5	188	4.0
6	188	0
7	188	0
8	188	0
9	188	0
10	188	0
11	188	0
12	188	0
13	188	0
14	188	66.67
15	188	0
16	188	0
17	188	0
18	189	9.3
1	189	5.62
2	189	24.66
3	189	10.26
4	189	222.22
5	189	0
6	189	0
7	189	0
8	189	0
9	189	0
10	189	0
11	189	0
12	189	0
13	189	0
14	189	3.76
15	189	0
16	189	0
17	189	0
18	190	27.65
1	190	14.81
2	190	0
3	190	57.69
4	190	0
5	190	25.99
6	190	0
7	190	0
8	190	0
9	190	0
10	190	0
11	190	0
12	190	0
13	190	0
14	190	0
15	190	0
16	190	0
17	190	0
18	191	12.72
1	191	12.96
2	191	3.55
3	191	7.14
4	191	30.3
5	191	0
6	191	0
7	191	0
8	191	0
9	191	0
10	191	0
11	191	0
12	191	0
13	191	0
14	191	0
15	191	0
16	191	0
17	191	0
18	192	13.52
1	192	19.07
2	192	0
3	192	14.47
4	192	0
5	192	0
6	192	0
7	192	0
8	192	0
9	192	0
10	192	0
11	192	0
12	192	0
13	192	0
14	192	0
15	192	0
16	192	0
17	192	0
18	193	49.69
1	193	60.61
2	193	68.38
3	193	43.48
4	193	222.22
5	193	17.96
6	193	0
7	193	60.61
8	193	0
9	193	0
10	193	0
11	193	0
12	193	23.81
13	193	0
14	193	1000.0
15	193	0
16	193	0
17	193	0
18	194	10.5
1	194	5.57
2	194	0
3	194	25.0
4	194	0
5	194	8.7
6	194	0
7	194	0
8	194	4.88
9	194	0
10	194	0
11	194	0
12	194	0
13	194	0
14	194	0
15	194	0
16	194	0
17	194	0
18	195	3.28
1	195	1.18
2	195	20.77
3	195	0
4	195	0
5	195	0
6	195	0
7	195	0
8	195	0
9	195	0
10	195	0
11	195	0
12	195	0
13	195	0
14	195	0
15	195	0
16	195	0
17	195	0
18	196	26.06
1	196	7.63
2	196	17.14
3	196	16.39
4	196	125.0
5	196	0
6	196	0
7	196	37.04
8	196	0
9	196	0
10	196	0
11	196	0
12	196	0
13	196	0
14	196	0
15	196	0
16	196	0
17	196	0
18	197	18.87
1	197	23.76
2	197	18.02
3	197	22.15
4	197	120.0
5	197	5.73
6	197	0
7	197	7.09
8	197	0
9	197	0
10	197	0
11	197	0
12	197	0
13	197	0
14	197	0
15	197	0
16	197	0
17	197	0
18	198	15.69
1	198	31.1
2	198	0
3	198	0
4	198	0
5	198	0
6	198	0
7	198	8.7
8	198	0
9	198	0
10	198	0
11	198	0
12	198	0
13	198	0
14	198	0
15	198	0
16	198	0
17	198	0
18	199	12.38
1	199	15.96
2	199	13.36
3	199	27.16
4	199	0
5	199	0
6	199	0
7	199	0
8	199	8.55
9	199	0
10	199	0
11	199	0
12	199	0
13	199	0
14	199	0
15	199	0
16	199	0
17	199	0
18	200	11.06
1	200	21.34
2	200	8.26
3	200	4.24
4	200	0
5	200	0
6	200	0
7	200	7.79
8	200	0
9	200	16.26
10	200	0
11	200	0
12	200	0
13	200	0
14	200	0
15	200	0
16	200	0
17	200	0
18	201	17.45
1	201	37.63
2	201	17.73
3	201	26.32
4	201	0
5	201	0
6	201	0
7	201	33.33
8	201	0
9	201	0
10	201	0
11	201	0
12	201	0
13	201	0
14	201	0
15	201	0
16	201	34.48
17	201	0
18	202	12.75
1	202	20.41
2	202	26.32
3	202	0
4	202	0
5	202	0
6	202	0
7	202	0
8	202	0
9	202	0
10	202	0
11	202	0
12	202	0
13	202	0
14	202	0
15	202	0
16	202	0
17	202	39.89
18	203	20.03
1	203	21.05
2	203	0
3	203	22.22
4	203	139.53
5	203	33.85
6	203	0
7	203	0
8	203	0
9	203	0
10	203	0
11	203	0
12	203	0
13	203	0
14	203	0
15	203	0
16	203	0
17	203	0
18	204	18.75
1	204	21.39
2	204	17.49
3	204	28.74
4	204	166.67
5	204	0
6	204	0
7	204	4.1
8	204	0
9	204	0
10	204	0
11	204	0
12	204	0
13	204	0
14	204	0
15	204	0
16	204	0
17	204	0
18	205	5.46
1	205	48.78
2	205	0
3	205	11.45
4	205	0
5	205	0
6	205	0
7	205	13.61
8	205	0
9	205	0
10	205	0
11	205	0
12	205	28.57
13	205	0
14	205	0
15	205	0
16	205	0
17	205	0
18	206	4.5
1	206	0
2	206	0
3	206	0
4	206	0
5	206	0
6	206	0
7	206	12.66
8	206	0
9	206	0
10	206	0
11	206	0
12	206	0
13	206	0
14	206	0
15	206	0
16	206	0
17	206	0
18	207	10.29
1	207	0
2	207	0
3	207	0
4	207	0
5	207	0
6	207	0
7	207	0
8	207	0
9	207	0
10	207	0
11	207	0
12	207	0
13	207	0
14	207	0
15	207	0
16	207	0
17	207	0
18	208	14.14
1	208	0
2	208	0
3	208	0
4	208	0
5	208	0
6	208	0
7	208	0
8	208	0
9	208	0
10	208	0
11	208	0
12	208	0
13	208	0
14	208	0
15	208	0
16	208	0
17	208	0
18	209	12.34
1	209	97.35
2	209	13.89
3	209	13.27
4	209	0
5	209	0
6	209	0
7	209	22.61
8	209	0
9	209	0
10	209	0
11	209	0
12	209	0
13	209	0
14	209	0
15	209	0
16	209	0
17	209	0
18	210	13.63
1	210	28.45
2	210	6.92
3	210	0
4	210	0
5	210	17.7
6	210	0
7	210	0
8	210	0
9	210	0
10	210	0
11	210	0
12	210	0
13	210	0
14	210	0
15	210	0
16	210	0
17	210	0
18	211	10.09
1	211	5.43
2	211	0
3	211	12.2
4	211	0
5	211	0
6	211	0
7	211	0
8	211	0
9	211	0
10	211	0
11	211	0
12	211	0
13	211	34.48
14	211	0
15	211	0
16	211	0
17	211	0
18	212	18.35
1	212	0
2	212	0
3	212	0
4	212	0
5	212	0
6	212	0
7	212	0
8	212	0
9	212	0
10	212	0
11	212	0
12	212	28.62
13	212	0
14	212	60.61
15	212	0
16	212	0
17	212	0
18	213	31.54
1	213	44.64
2	213	0
3	213	0
4	213	0
5	213	5.0
6	213	0
7	213	29.64
8	213	0
9	213	0
10	213	0
11	213	0
12	213	0
13	213	0
14	213	0
15	213	0
16	213	0
17	213	0
18	214	4.97
1	214	7.3
2	214	2.02
3	214	0
4	214	0
5	214	14.08
6	214	0
7	214	0
8	214	0
9	214	0
10	214	0
11	214	0
12	214	0
13	214	0
14	214	0
15	214	0
16	214	0
17	214	0
18	215	12.83
1	215	0
2	215	0
3	215	0
4	215	0
5	215	1.98
6	215	0
7	215	0
8	215	0
9	215	0
10	215	0
11	215	0
12	215	0
13	215	0
14	215	0
15	215	0
16	215	0
17	215	0
18	216	25.92
1	216	0
2	216	12.7
3	216	48.28
4	216	0
5	216	0
6	216	0
7	216	10.85
8	216	0
9	216	0
10	216	0
11	216	0
12	216	0
13	216	0
14	216	0
15	216	0
16	216	0
17	216	0
18	217	16.05
1	217	31.06
2	217	10.72
3	217	29.96
4	217	0
5	217	88.89
6	217	0
7	217	13.7
8	217	0
9	217	21.28
10	217	0
11	217	0
12	217	7.58
13	217	0
14	217	0
15	217	0
16	217	0
17	217	0
18	218	12.38
1	218	40.4
2	218	27.78
3	218	0
4	218	0
5	218	2.68
6	218	0
7	218	0
8	218	0
9	218	0
10	218	0
11	218	0
12	218	0
13	218	0
14	218	0
15	218	0
16	218	0
17	218	0
18	219	10.9
1	219	14.95
2	219	10.99
3	219	7.65
4	219	83.33
5	219	0
6	219	0
7	219	0
8	219	37.74
9	219	30.3
10	219	90.91
11	219	24.0
12	219	9.45
13	219	0
14	219	0
15	219	0
16	219	0
17	219	0
18	220	20.38
1	220	0
2	220	0
3	220	0
4	220	0
5	220	0
6	220	0
7	220	10.13
8	220	0
9	220	0
10	220	0
11	220	0
12	220	0
13	220	0
14	220	0
15	220	0
16	220	0
17	220	0
18	221	11.7
1	221	11.86
2	221	15.62
3	221	16.0
4	221	0
5	221	0
6	221	0
7	221	0
8	221	0
9	221	0
10	221	0
11	221	27.03
12	221	0
13	221	0
14	221	0
15	221	0
16	221	0
17	221	0
18	222	2.05
1	222	3.52
2	222	10.07
3	222	0
4	222	0
5	222	0
6	222	0
7	222	0
8	222	0
9	222	0
10	222	0
11	222	0
12	222	0
13	222	0
14	222	0
15	222	0
16	222	0
17	222	0
18	223	7.06
1	223	2.82
2	223	0
3	223	27.03
4	223	52.63
5	223	0
6	223	0
7	223	0
8	223	0
9	223	0
10	223	0
11	223	0
12	223	0
13	223	0
14	223	0
15	223	0
16	223	0
17	223	0
18	224	11.64
1	224	24.29
2	224	0
3	224	0
4	224	0
5	224	14.71
6	224	0
7	224	19.7
8	224	0
9	224	0
10	224	0
11	224	0
12	224	0
13	224	0
14	224	0
15	224	0
16	224	0
17	224	0
18	225	17.19
1	225	41.53
2	225	17.39
3	225	5.88
4	225	363.64
5	225	0
6	225	0
7	225	0
8	225	0
9	225	0
10	225	0
11	225	0
12	225	0
13	225	0
14	225	0
15	225	0
16	225	0
17	225	0
18	226	5.88
1	226	15.05
2	226	4.81
3	226	7.49
4	226	20.41
5	226	0
6	226	0
7	226	0
8	226	0
9	226	0
10	226	0
11	226	0
12	226	0
13	226	0
14	226	0
15	226	0
16	226	0
17	226	0
18	227	20.46
1	227	23.2
2	227	14.78
3	227	0
4	227	0
5	227	28.37
6	227	0
7	227	0
8	227	0
9	227	0
10	227	0
11	227	52.63
12	227	0
13	227	0
14	227	0
15	227	0
16	227	0
17	227	0
18	228	12.13
1	228	51.28
2	228	3.91
3	228	2.23
4	228	0
5	228	4.64
6	228	0
7	228	0
8	228	0
9	228	0
10	228	28.57
11	228	0
12	228	0
13	228	0
14	228	0
15	228	0
16	228	35.71
17	228	0
18	229	11.06
1	229	29.26
2	229	24.69
3	229	3.65
4	229	60.61
5	229	0
6	229	0
7	229	0
8	229	0
9	229	0
10	229	0
11	229	0
12	229	0
13	229	0
14	229	0
15	229	0
16	229	0
17	229	0
18	230	7.99
1	230	8.73
2	230	42.74
3	230	0
4	230	0
5	230	0
6	230	0
7	230	0
8	230	0
9	230	0
10	230	0
11	230	0
12	230	0
13	230	0
14	230	0
15	230	0
16	230	0
17	230	0
18	231	3.82
1	231	6.06
2	231	0
3	231	0
4	231	0
5	231	0
6	231	0
7	231	6.38
8	231	0
9	231	0
10	231	0
11	231	0
12	231	0
13	231	0
14	231	0
15	231	0
16	231	0
17	231	0
18	232	23.76
1	232	38.02
2	232	17.7
3	232	0
4	232	0
5	232	0
6	232	0
7	232	0
8	232	0
9	232	0
10	232	0
11	232	0
12	232	0
13	232	25.18
14	232	0
15	232	0
16	232	0
17	232	0
18	233	24.14
1	233	53.5
2	233	24.73
3	233	102.56
4	233	0
5	233	0
6	233	0
7	233	6.67
8	233	0
9	233	0
10	233	0
11	233	0
12	233	0
13	233	0
14	233	0
15	233	0
16	233	0
17	233	0
18	234	6.61
1	234	56.25
2	234	25.64
3	234	30.3
4	234	6.37
5	234	5.76
6	234	0
7	234	0
8	234	0
9	234	0
10	234	0
11	234	0
12	234	0
13	234	0
14	234	0
15	234	0
16	234	0
17	234	0
18	235	10.48
1	235	30.04
2	235	5.88
3	235	7.04
4	235	29.41
5	235	0
6	235	0
7	235	7.8
8	235	0
9	235	0
10	235	0
11	235	0
12	235	0
13	235	0
14	235	0
15	235	0
16	235	0
17	235	0
18	236	7.27
1	236	24.63
2	236	0
3	236	4.93
4	236	0
5	236	10.2
6	236	0
7	236	0
8	236	0
9	236	0
10	236	55.56
11	236	0
12	236	9.43
