episode	words
1	21.63
2	13.49
3	11.06
4	9.47
5	5.31
6	13.6
7	14.94
8	6.56
9	9.98
10	17.63
11	16.96
12	15.87
13	9.54
14	7.43
15	14.9
16	9.47
17	19.04
