episode	words
1	13.96
2	14.18
3	13.89
4	11.93
5	12.19
6	22.84
7	21.05
8	7.51
9	21.56
10	16.95
11	16.72
12	9.44
13	11.69
14	15.19
15	26.69
16	9.55
17	24.29
