episode	words
80	0.0
81	0.0
82	0.26
83	0.51
84	0.64
85	0.0
86	0.57
87	0.0
88	0.0
89	0.0
90	1.7
91	0.3
92	0.3
93	0.0
94	0.0
95	0.0
96	0.0
